brand_id,brand_name
BRD05ca013d,Give Me
BRD2690e765,Trilogy Vitamin
BRD52c22fff,Restorative Blossom
BRDedd071ba,Kate Somerville
BRDa32b830c,PDRN Pink
BRD91b7ec49,Eveline Cosmetics
BRDc7a44543,Vitamin C
BRDf976f23a,Pro-Aging Super
BRD7b6d2274,"Liquid Solution,Boto-x"
BRD79283a0f,Plantifique Face
BRD164fede5,Mallows Beauty
BRD22267c1f,Skin Design
BRD5e6546ae,Facial Serum
BRDe98e3c97,Cult51 Immediate
BRD76aa45d0,Skin Food
BRD5f37f26e,Niacinamide Serum
BRDdc88e1db,Arencia Holy
BRD6972d5af,Ac+R Youthful
BRD656d5c43,Barber Pro
BRD681daf1c,Bio Balance
BRDbf1c947b,Pestle
BRD3adfcd2a,AA Laab
BRD0466d559,Weleda Hyaluronic
BRD62eb295b,Brightening Serum
BRD02cb47a0,Anua Soothing
BRD58f46b08,BingoSpa Active
BRDa754dc23,Melvita Argan
BRD8eaf6cdb,Debenhams Hydrating
BRD65040949,Monday Muse
BRD3f0f1783,BEAUTYPRO HYALURONIC
BRD043cc19d,SkinCeuticals A.G.E.
BRD3d5d2b75,Nineless A-Control
BRD0b0a9e87,Muji Fermented
BRD7157e7b1,Rhug Wild
BRDf2b1303f,Nature's Journey
BRDbb3870c2,Glow Recipe
BRD15593ac2,Boost Lab
BRD4cbf948e,VT PDRN
BRD1822f4c6,Cell Rejuvenating
BRD157657d7,Nine Less
BRD27898ca7,RANAVAT Brightening
BRD89ac496f,Art Naturals
BRDe310b72c,Jeanne Piaubert
BRD541605d5,Mancave Hyaluronic
BRDc6dc435f,La Rosée
BRD4c712be3,Grown Alchemist
BRDc6f0508c,Organic Renew
BRD994f7e1d,Warda Skin
BRD81586a90,Sanctuary Spa
BRD090855c9,Derma V10
BRDbbf5ddd4,Naturium The
BRDdcd45594,NEOM Perfect
BRDd945db6c,A Little
BRDdb3f32fe,Argan Oil
BRDceb99f61,Treaclemoon Brazilian
BRD73adf0a2,Tree Hut
BRD87c913e6,Lemon Berry
BRDf78117d6,Dr Organic
BRD58f340fd,The White
BRD870edef2,Q+A Collagen
BRD7c966323,Soap Glory
BRD5000a68e,Feather
BRDc950d024,I Love
BRD78d7a07c,Neal's Yard
BRDe9a8de1b,Treaclemoon Our
BRDca76801e,Palmer's Cocoa
BRD17ae79e6,Skin Saints
BRD8865f1a0,Fushi Organic
BRDc67ece2e,Caudalie Vinotherapist
BRD9c7bffd7,This Works
BRDb8d1eacb,Whipped Mango
BRDc246fead,Clinique Deep
BRDb2225ed7,No7 Beautiful
BRDcc92cd4f,Sol De
BRD27b5b1cb,NCLA Beauty
BRDc28fa02e,Oyoma Beauty
BRD25927391,Cocoa Body
BRD58e0bf35,Luxplus Argan
BRD6917a30b,Glow Body
BRD47539b2f,Organic Shop
BRD6eb93a6c,OUAI St
BRD540e009b,Coconut
BRD181201d3,Kutis Naked
BRD43e7c129,Champneys Citrus
BRD7a165eb5,Diptyque Rich
BRDe8b23cdc,So...? Sorry
BRDc8b94e77,Burst Bodycare
BRD7843ef96,Mad Beauty
BRD4535d2fc,Farmona Tutti
BRDea6b56e8,Apothecary Women's
BRD06b41ff1,Korres Body
BRDaa34cd19,Shea Moisture
BRD73647004,Body Butter
BRDe3772f96,Yes Studio
BRD4020c2b1,Sunkissed Butter
BRD1299aa59,Mario Badescu
BRD65e7d6d1,Ola Loko
BRD23ba8a49,Tarte Whipped
BRD761110ef,Body Whip
BRDbff75196,Tropical Glow
BRDc1440587,So Sona
BRDf817d1d3,Honey Almond
BRD23a94b5b,Fenty Skin
BRD71b5ee5a,Cocoa
BRDe73bdcd8,Dr Shea
BRDea8e7408,Bloom Girls
