product_id,product_name,brand_name,category_name,size_value,size_unit,price,currency,retailer_name,product_clean,brand_clean,category_clean,reason_unmatched
PRD206c4781,the earthling co. Moisturizing Shampoo Bar,,Shampoo Bar,,,9.5,GBP,the earthling co.,the earthling co moisturizing shampoo bar,none,shampoo bar,No match >= threshold
PRD39a03679,ethique Shampoo Bar for Fine,,Shampoo Bar,,,3.0,GBP,ethique gb,ethique shampoo bar for fine,none,shampoo bar,No match >= threshold
PRD4ebccb85,Natural Triangle Usman Grass Shampoo Bar,,Shampoo Bar,2.0,pcs,6.89,GBP,amazon.co.uk - amazon.co.uk-seller,natural triangle usman grass shampoo bar,none,shampoo bar,No match >= threshold
PRD83cc251e,"Nature Triangle Shampoo Bar: Nature Seven Green Shampoo Soap, Usman Grass Bar, for Women and Mens",,Shampoo Bar,2.0,pcs,12.99,GBP,amazon.co.uk - amazon.co.uk-seller,nature triangle shampoo bar nature seven green shampoo soap usman grass bar for women and mens,none,shampoo bar,No match >= threshold
PRDe4894e60,ecoLiving Shampoo bar Fragrance Free /,,Shampoo Bar,25.0,g,2.8,GBP,eco bee,ecoliving shampoo bar fragrance free ,none,shampoo bar,No match >= threshold
PRDee2dd3fd,grüum Frizz Control Shampoo Bar Vegan,,Shampoo Bar,,,12.0,GBP,grüum,gr um frizz control shampoo bar vegan,none,shampoo bar,No match >= threshold
PRD09cc226c,ecoLiving Shampoo Bar - Soap Free,,Shampoo Bar,,,2.0,GBP,ecoliving,ecoliving shampoo bar soap free,none,shampoo bar,No match >= threshold
PRD164e18d5,ethique Clarifying Shampoo Bar for Oily Hair & Scalp 10 Uses,,Shampoo Bar,,,3.0,GBP,ethique gb,ethique clarifying shampoo bar for oily hair scalp 10 uses,none,shampoo bar,No match >= threshold
PRDbdaf38ab,grüum Hår Zero Plastic Shampoo Bar,,Shampoo Bar,50.0,g,9.0,GBP,amazon.co.uk - amazon.co.uk-seller,gr um h r zero plastic shampoo bar,none,shampoo bar,No match >= threshold
PRD194963fe,grüum Hår Brightening Lemon Shampoo Bar,,Shampoo Bar,50.0,g,9.0,GBP,grüum,gr um h r brightening lemon shampoo bar,none,shampoo bar,No match >= threshold
PRDc1fc924c,"Natural Cinnamon Shampoo Bar for Hair Growth, Moisturizing Hair Shampoo Soap for Damaged Frizzy Hair, Strengthening Solid Shampoo Bar for Men",,Shampoo Bar,3.0,pack,9.99,GBP,amazon.co.uk - amazon.co.uk-seller,natural cinnamon shampoo bar for hair growth moisturizing hair shampoo soap for damaged frizzy hair strengthening solid shampoo bar for men,none,shampoo bar,No match >= threshold
PRDccecf3d2,3 Dandruff Shampoo Bars Abyssinian Oil & Black Jamaican Castor Oil,,Shampoo Bar,,,23.16,GBP,ebay - clearandsmooth,3 dandruff shampoo bars abyssinian oil black jamaican castor oil,none,shampoo bar,No match >= threshold
PRD201ab1cd,grüum Twin Pack Volumising Shampoo Bar Solid Shampoo Bars for Hair Up to 60 Washes,,Shampoo Bar,50.0,g,16.0,GBP,amazon.co.uk - amazon.co.uk-seller,gr um twin pack volumising shampoo bar solid shampoo bars for hair up to 60 washes,none,shampoo bar,No match >= threshold
PRD9465d12b,grüum Hår Shine Boost Henna + Juniper Shampoo Bar,,Shampoo Bar,50.0,g,9.0,GBP,amazon.co.uk - amazon.co.uk-seller,gr um h r shine boost henna juniper shampoo bar,none,shampoo bar,No match >= threshold
PRDf2daad50,"2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",,Shampoo Bar,1.0,pcs,6.89,GBP,fruugo.co.uk,2025 nature triangle shampoo bar nature seven green soap shampoo natural usman grass shampoo bar calming strengthens hair for women and men,none,shampoo bar,No match >= threshold
PRDd8d93ae9,"1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",,Shampoo Bar,1.0,pcs,12.95,GBP,fruugo.co.uk,1 3x nature triangle shampoo bar nature seven green soap shampoo natural usman grass shampoo bar calming strengthens hair for women and men,none,shampoo bar,No match >= threshold
PRDfc83ef9f,Rice Water Shampoo Bar Gentle And Effective Hair Care Solution For Hydration Cleansing And Nourishment pa14 A,,Shampoo Bar,60.0,g,7.95,GBP,fruugo.co.uk,rice water shampoo bar gentle and effective hair care solution for hydration cleansing and nourishment pa14 a,none,shampoo bar,No match >= threshold
PRD976b5bdb,greenatural Solid Shampoo with Activated Charcoal & Ginger,,Shampoo Bar,,,31.91,GBP,ebay - onebioshopcom,greenatural solid shampoo with activated charcoal ginger,none,shampoo bar,No match >= threshold
PRD56e01d4f,unbrand Platycladus Orientalis Shampoo Bar Natural Usman Grass Solid Shampoo Bar for Gentle Cleansing & Nourishing Care for All Hair Types,,Shampoo Bar,,,9.6,GBP,fruugo.co.uk,unbrand platycladus orientalis shampoo bar natural usman grass solid shampoo bar for gentle cleansing nourishing care for all hair types,none,shampoo bar,No match >= threshold
PRDe35a5fb3,ethique Smoothing Shampoo Bar for Frizzy Hair 10 Uses,,Shampoo Bar,,,3.0,GBP,ethique gb,ethique smoothing shampoo bar for frizzy hair 10 uses,none,shampoo bar,No match >= threshold
PRDb210fb72,Poppy Fields Solid Shampoo Loaf | UK Made | Vegan Premium Ingredients - Baysoap,Poppy Fields,Shampoo Bar,1.0,kg,14.99,GBP,bay soap,poppy fields solid shampoo loaf uk made vegan premium ingredients baysoap,poppy fields,shampoo bar,No match >= threshold
PRD90aff6de,Balancing Natural Shampoo Bar for Oily Hair - - AA SKINCARE,Balancing Natural,Shampoo Bar,50.0,g,6.25,GBP,the evolution,balancing natural shampoo bar for oily hair aa skincare,balancing natural,shampoo bar,No match >= threshold
PRD57207f1a,Ethique Firzz Wrangler Shampoo for Dry and/or Frizz Hair,Ethique Firzz,Shampoo Bar,,,22.27,GBP,ebay,ethique firzz wrangler shampoo for dry and or frizz hair,ethique firzz,shampoo bar,No match >= threshold
PRDcb0b8787,OnBuy.com Handmade Hair Shampoo Bar,OnBuy.com Handmade,Shampoo Bar,,,18.55,GBP,pure-keratin.com,onbuy com handmade hair shampoo bar,onbuy com handmade,shampoo bar,No match >= threshold
PRDf7f8d05c,Shampoobars 3 in 1 Bar,Shampoobars,Shampoo Bar,60.0,g,9.2,GBP,salontotal.co.uk,shampoobars 3 in 1 bar,shampoobars,shampoo bar,No match >= threshold
PRD7f757182,TOUN28 Hair Soap Shampoo Bar S21 Black Soybean + Charcoal,TOUN28 Hair,Shampoo Bar,,,17.08,GBP,ebay - yoramdav,toun28 hair soap shampoo bar s21 black soybean charcoal,toun28 hair,shampoo bar,No match >= threshold
PRDf0e80e98,Herbal Hair Care Formula Cacumen Biotae Isatis Indicotica Shampoo Bar,Herbal Hair,Shampoo Bar,,,12.28,GBP,ebay - cravecrave,herbal hair care formula cacumen biotae isatis indicotica shampoo bar,herbal hair,shampoo bar,No match >= threshold
PRDfa3f214e,Handmade Anti-dandruff Shampoo Bar For Hair Growth Care Soap,Handmade Anti-dandruff,Shampoo Bar,80.0,g,18.67,GBP,ebay - mount0851,handmade anti dandruff shampoo bar for hair growth care soap,handmade anti dandruff,shampoo bar,No match >= threshold
PRD177717f8,Miracube Hair Shampoo Bar For Curly Hair,Miracube Hair,Shampoo Bar,,,11.57,GBP,ebay,miracube hair shampoo bar for curly hair,miracube hair,shampoo bar,No match >= threshold
PRD3d044467,Yves Rocher Nutrition Shampoo-bar With Organic Flower Oils Solid,Yves Rocher,Shampoo Bar,,,8.9,GBP,ebay,yves rocher nutrition shampoo bar with organic flower oils solid,yves rocher,shampoo bar,No match >= threshold
PRD40703198,Raw Roots Greenie Genie Herbal Infused Dreadlock Soap Bar,Raw Roots,Shampoo Bar,,,19.6,GBP,mountain dreads,raw roots greenie genie herbal infused dreadlock soap bar,raw roots,shampoo bar,No match >= threshold
PRD9ad672c9,Rosemary Shampoo Bar,Rosemary Shampoo,Shampoo Bar,,,2.95,GBP,fruugo.co.uk,rosemary shampoo bar,rosemary shampoo,shampoo bar,No match >= threshold
PRD1a3b4dcc,"Rosemary Shampoo Bar, Shampoo Bar with Rosemary & Coconut Oil, Nourish & Moisturize Hair, Solid Soap Easy for Travel",Rosemary Shampoo,Shampoo Bar,,,9.59,GBP,fruugo.co.uk,rosemary shampoo bar shampoo bar with rosemary coconut oil nourish moisturize hair solid soap easy for travel,rosemary shampoo,shampoo bar,No match >= threshold
PRDb0e28fcc,KinKind Solid Shampoo and Conditioner Bars for Coloured Hair,KinKind Solid,Shampoo Bar,,,15.9,GBP,kinkind,kinkind solid shampoo and conditioner bars for coloured hair,kinkind solid,shampoo bar,No match >= threshold
PRDbc4d2676,Castor Oil Shampoo Bar,Castor Oil,Shampoo Bar,,,26.87,GBP,onbuy.com,castor oil shampoo bar,castor oil,shampoo bar,No match >= threshold
PRDbad2fb4d,Störtebekker Premium Solid Anti Dandruff Shampoo Solid Shampoo Men & Women 3-in-1 Shower Soap Men for Hair,Störtebekker Premium,Shampoo Bar,,,13.15,GBP,amazon.co.uk - amazon.co.uk-seller,st rtebekker premium solid anti dandruff shampoo solid shampoo men women 3 in 1 shower soap men for hair,st rtebekker premium,shampoo bar,No match >= threshold
PRDd7fe01f3,Coffee & Ginger Invigorating Natural Soap Shampoo Bar,Coffee,Shampoo Bar,,,5.3,GBP,the good soap - let's go back to the bar,coffee ginger invigorating natural soap shampoo bar,coffee,shampoo bar,No match >= threshold
PRD0c80a446,Boo Cottage Botanicals Charcoal Shampoo Bar,Boo Cottage,Shampoo Bar,,,9.95,GBP,boo cottage botanicals,boo cottage botanicals charcoal shampoo bar,boo cottage,shampoo bar,No match >= threshold
PRDd898e63b,Dermasens Organic Solid Shampoo Dry Hair,Dermasens Organic,Shampoo Bar,60.0,g,5.17,GBP,soin et nature,dermasens organic solid shampoo dry hair,dermasens organic,shampoo bar,No match >= threshold
PRD79605a17,Mars Made Sea Salt Shampoo Bar 2.0,Mars Made,Shampoo Bar,,,26.79,GBP,onbuy.com,mars made sea salt shampoo bar 2 0,mars made,shampoo bar,No match >= threshold
PRD5e143c9a,Geranium & Pine Needle Shampoo Bar,Geranium,Shampoo Bar,,,5.5,GBP,tilda's tribe,geranium pine needle shampoo bar,geranium,shampoo bar,No match >= threshold
PRD211079fb,Leaf Amino Acid Shampoo Bar Herbal Solid Shampoo For Dandruff Control Natural Plant-Based Hair Care Soap 1pc,Leaf Amino,Shampoo Bar,,,13.95,GBP,fruugo.co.uk,leaf amino acid shampoo bar herbal solid shampoo for dandruff control natural plant based hair care soap 1pc,leaf amino,shampoo bar,No match >= threshold
PRD0b03196a,KinKind Citrus Shampoo Bar,KinKind Citrus,Shampoo Bar,,,7.45,GBP,kinkind,kinkind citrus shampoo bar,kinkind citrus,shampoo bar,No match >= threshold
PRD49317617,"Meina Organic Hair Soap Bar for Dandruff and Oily Hair with Rosemary Oil and Tea Tree Oil, 100% Natural Certified, Shampoo Bar Substitute, Vegan",Meina Organic,Shampoo Bar,,,9.99,GBP,amazon.co.uk - amazon.co.uk-seller,meina organic hair soap bar for dandruff and oily hair with rosemary oil and tea tree oil 100 natural certified shampoo bar substitute vegan,meina organic,shampoo bar,No match >= threshold
PRD1028223d,The Organic Republic Solid Shampoo for Oily Hair,The Organic,Shampoo Bar,,,11.76,GBP,perfumes club uk,the organic republic solid shampoo for oily hair,the organic,shampoo bar,No match >= threshold
PRD0f4443e4,Qin Rice Bar Shampoo & Conditioner Set,Qin Rice,Shampoo Bar,,,25.25,GBP,fruugo.co.uk,qin rice bar shampoo conditioner set,qin rice,shampoo bar,No match >= threshold
PRDf8dedc5c,Ditanpu Unisex Natural Polygonum Multiflorum Hair Soap,Ditanpu Unisex,Shampoo Bar,,,3.84,GBP,amazon.co.uk - amazon.co.uk-seller,ditanpu unisex natural polygonum multiflorum hair soap,ditanpu unisex,shampoo bar,No match >= threshold
PRD3c2d389d,Écrin de Fleur Apple Cider Vinegar Solid Shampoo Soap Bar,Écrin,Shampoo Bar,,,7.68,GBP,amazon.co.uk - amazon.co.uk-seller, crin de fleur apple cider vinegar solid shampoo soap bar, crin,shampoo bar,No match >= threshold
PRDfa4011cb,Lush Angel Hair Shampoo Bar,Lush Angel,Shampoo Bar,,,10.0,GBP,lush,lush angel hair shampoo bar,lush angel,shampoo bar,No match >= threshold
PRDcdac9045,Earthy Sapo Reetha Shampoo Bar,Earthy Sapo,Shampoo Bar,100.0,g,4.61,GBP,silkrute,earthy sapo reetha shampoo bar,earthy sapo,shampoo bar,No match >= threshold
PRDed70a921,FOAMIE Shake Your Coconuts Shampoo Bar for Normal Hair,FOAMIE Shake,Shampoo Bar,80.0,g,9.99,GBP,amazon.co.uk - amazon.co.uk-seller,foamie shake your coconuts shampoo bar for normal hair,foamie shake,shampoo bar,No match >= threshold
PRDa759ad52,Unbrand Citrus & Orange Bar Shampoo,Unbrand Citrus,Shampoo Bar,,,3.96,GBP,fruugo.co.uk,unbrand citrus orange bar shampoo,unbrand citrus,shampoo bar,No match >= threshold
PRD2cda1d48,Earth Rhythm Shikakai Shampoo Bar Sulphate & Paraben Free 80gm,Earth Rhythm,Shampoo Bar,80.0,g,35.63,GBP,ebay - sai-international,earth rhythm shikakai shampoo bar sulphate paraben free 80gm,earth rhythm,shampoo bar,No match >= threshold
PRD66686faf,Earth Rhythm Anti Dandruff Shampoo Bar,Earth Rhythm,Shampoo Bar,,,24.56,GBP,ebay - rbinternational,earth rhythm anti dandruff shampoo bar,earth rhythm,shampoo bar,No match >= threshold
PRDfa88868b,"Denuotop Hair Shampoo Bar, Anti Hair Loss Soap,Anti-hair Loss Rice Shampoo Bar,Solid Shampoo, Organic Herbal Solid Soap Hair, Hair Loss Anti Dandru...",Denuotop Hair,Shampoo Bar,,,12.95,GBP,fruugo.co.uk,denuotop hair shampoo bar anti hair loss soap anti hair loss rice shampoo bar solid shampoo organic herbal solid soap hair hair loss anti dandru ,denuotop hair,shampoo bar,No match >= threshold
PRD45c3134d,Luscious Locks Natural Shampoo Bar,Luscious Locks,Shampoo Bar,,,7.25,GBP,the dartmoor soap company,luscious locks natural shampoo bar,luscious locks,shampoo bar,No match >= threshold
PRD13ada79d,The Body Shop Ginger Anti-Dandruff Shampoo Bar,The Body,Shampoo Bar,,,45.3,GBP,ebay - onebioshopcom,the body shop ginger anti dandruff shampoo bar,the body,shampoo bar,No match >= threshold
PRDdb6d7d3a,Mimosu Rice Water Hair Growth Shampoo Bar,Mimosu Rice,Shampoo Bar,,,45.89,GBP,onbuy.com,mimosu rice water hair growth shampoo bar,mimosu rice,shampoo bar,No match >= threshold
PRDce843709,KDMD Unisex Wild Hare Solid Shampoo,KDMD Unisex,Shampoo Bar,,,3.99,GBP,simply essential,kdmd unisex wild hare solid shampoo,kdmd unisex,shampoo bar,No match >= threshold
PRD15ae5319,Hair Regrowth Shampoo Bar,Hair Regrowth,Shampoo Bar,,,9.5,GBP,amazon.co.uk - amazon.co.uk-seller,hair regrowth shampoo bar,hair regrowth,shampoo bar,No match >= threshold
PRDeb52c05a,"Ultra Nourishing Coconut Oil Shampoo Bar, Smoothing And Cleansing Hair Soap with Natural Oils for Silky, Manageable Hair",Ultra Nourishing,Shampoo Bar,,,7.95,GBP,fruugo.co.uk,ultra nourishing coconut oil shampoo bar smoothing and cleansing hair soap with natural oils for silky manageable hair,ultra nourishing,shampoo bar,No match >= threshold
PRDef1d0018,VIORI Terrace Garden Shampoo Bar,VIORI Terrace,Shampoo Bar,,,22.27,GBP,gosupps beauty,viori terrace garden shampoo bar,viori terrace,shampoo bar,No match >= threshold
PRD70ceeabb,Viori Hidden Waterfall Rice Shampoo Bar,Viori Hidden,Shampoo Bar,,,55.68,GBP,gosupps beauty,viori hidden waterfall rice shampoo bar,viori hidden,shampoo bar,No match >= threshold
PRD6dd8599a,SeaBar Shampoo Bar Seabreeze,SeaBar Shampoo,Shampoo Bar,,,25.98,GBP,gosupps beauty,seabar shampoo bar seabreeze,seabar shampoo,shampoo bar,No match >= threshold
PRD537412d6,KinKind Make Me Shine! Shampoo Bar,KinKind Make,Shampoo Bar,,,7.95,GBP,amazon.co.uk - amazon.co.uk-seller,kinkind make me shine shampoo bar,kinkind make,shampoo bar,No match >= threshold
PRDdcd5232f,Phogary Hair Shampoo Bar,Phogary Hair,Shampoo Bar,,,8.99,GBP,amazon.co.uk - amazon.co.uk-seller,phogary hair shampoo bar,phogary hair,shampoo bar,No match >= threshold
PRD6638f667,PHOGARY Hair Shampoo Bar,PHOGARY Hair,Shampoo Bar,,,8.99,GBP,amazon.co.uk - amazon.co.uk-seller,phogary hair shampoo bar,phogary hair,shampoo bar,No match >= threshold
PRDf0458c57,ETHIQUE SHAMPOO BAR JASMINE FOR HAIR TREATMENT - BEST SHAMPOO BAR VEGAN AND CRUELTY FREE DRY SOAP BAR,ETHIQUE SHAMPOO,Shampoo Bar,,,18.55,GBP,pure-keratin.com,ethique shampoo bar jasmine for hair treatment best shampoo bar vegan and cruelty free dry soap bar,ethique shampoo,shampoo bar,No match >= threshold
PRD4a8c859e,"Hair Shampoo Bar,Scalp Cleansing Soap | Natural Solid Shampoo Bar for Women Men Home Travel Daily Care Combination Oily Dry Hair Cleansing",Hair Shampoo,Shampoo Bar,,,3.69,GBP,amazon.co.uk - amazon.co.uk-seller,hair shampoo bar scalp cleansing soap natural solid shampoo bar for women men home travel daily care combination oily dry hair cleansing,hair shampoo,shampoo bar,No match >= threshold
PRD383ec9db,"Hair Shampoo Bar, Anti Hair Loss Soap,anti-hair Loss Rice Shampoo Bar,solid Shampoo, Organic Herbal Solid Soap Hair, Hair Loss Anti Dandruff,shampoo B",Hair Shampoo,Shampoo Bar,,,11.99,GBP,fruugo.co.uk,hair shampoo bar anti hair loss soap anti hair loss rice shampoo bar solid shampoo organic herbal solid soap hair hair loss anti dandruff shampoo b,hair shampoo,shampoo bar,No match >= threshold
PRDa31876c5,Hair Shampoo Bar Soap Organic Ecofriendly Anti Dandruff For Growth,Hair Shampoo,Shampoo Bar,85.0,g,6.36,GBP,ebay - sitedv88,hair shampoo bar soap organic ecofriendly anti dandruff for growth,hair shampoo,shampoo bar,No match >= threshold
PRD7a86bc0c,Hair Shampoo Bar Soap Weakly Alkaline Anti Dandruff For Oil,Hair Shampoo,Shampoo Bar,85.0,g,6.44,GBP,ebay - suntekmall,hair shampoo bar soap weakly alkaline anti dandruff for oil,hair shampoo,shampoo bar,No match >= threshold
PRDbb6a0428,Natural Usmanthus Orchid Shampoo Bar For Hair Loss & Dandruff,Natural Usmanthus,Shampoo Bar,120.0,g,11.78,GBP,ebay - yongyindww,natural usmanthus orchid shampoo bar for hair loss dandruff,natural usmanthus,shampoo bar,No match >= threshold
PRDccde7173,"Solid Shampoo For Dry Hair, 85",Solid Shampoo,Shampoo Bar,,,26.43,GBP,ebay - onebioshopcom,solid shampoo for dry hair 85,solid shampoo,shampoo bar,No match >= threshold
PRD1558042d,"Solid Shampoo Bar & Conditioner Bar Set For Curly, Wavy, Coily And",Solid Shampoo,Shampoo Bar,,,12.47,GBP,ebay,solid shampoo bar conditioner bar set for curly wavy coily and,solid shampoo,shampoo bar,No match >= threshold
PRD4aeb7397,"Solid Shampoo Bar for Hair Growth for Itchy Scalp, Men & Women, Shampoo for Thinning Hair, Rough Hair, and Silky (Colongne)",Solid Shampoo,Shampoo Bar,,,4.99,GBP,amazon.co.uk - amazon.co.uk-seller,solid shampoo bar for hair growth for itchy scalp men women shampoo for thinning hair rough hair and silky colongne ,solid shampoo,shampoo bar,No match >= threshold
PRDb636b1e0,"Solid Shampoo For Oily Hair, 80",Solid Shampoo,Shampoo Bar,,,28.41,GBP,ebay - onebioshopcom,solid shampoo for oily hair 80,solid shampoo,shampoo bar,No match >= threshold
PRD49a2a30e,"Solid Shampoo For Curly Hair, 80",Solid Shampoo,Shampoo Bar,,,28.41,GBP,ebay - onebioshopcom,solid shampoo for curly hair 80,solid shampoo,shampoo bar,No match >= threshold
PRDbd34f142,ROWSE Universal Shampoo Bar,ROWSE Universal,Shampoo Bar,,,20.88,GBP,peony,rowse universal shampoo bar,rowse universal,shampoo bar,No match >= threshold
PRD1f1a3333,Triangle Shampoo Bar,Triangle Shampoo,Shampoo Bar,,,7.56,GBP,fruugo.co.uk,triangle shampoo bar,triangle shampoo,shampoo bar,No match >= threshold
PRDa3336660,"Vanilla Coconut Shampoo Bar - Natural Hair Care, Silky Smoothness And",Vanilla Coconut,Shampoo Bar,,,25.33,GBP,ebay - goldenwings,vanilla coconut shampoo bar natural hair care silky smoothness and,vanilla coconut,shampoo bar,No match >= threshold
PRD1279f001,Herbishh Tea Tree & Mint Shampoo Bar – Deep Cleansing Bar For Oily,Herbishh Tea,Shampoo Bar,,,4.98,GBP,ebay,herbishh tea tree mint shampoo bar deep cleansing bar for oily,herbishh tea,shampoo bar,No match >= threshold
PRD61bdf989,Herbal Shampoo Bar For Hair Loss | Controls Shedding Dandruff | &,Herbal Shampoo,Shampoo Bar,120.0,g,11.49,GBP,ebay - greensummer,herbal shampoo bar for hair loss controls shedding dandruff ,herbal shampoo,shampoo bar,No match >= threshold
PRD85157107,Grüum Twin Pack Nourishing Shampoo Bar - Solid Shampoo Bars for Hair Up to 60 Washes - Plastic Free Vegan Bar for Men & Women - Paraben Free Rich,Grüum Twin,Shampoo Bar,50.0,g,15.0,GBP,amazon.co.uk - amazon.co.uk-seller,gr um twin pack nourishing shampoo bar solid shampoo bars for hair up to 60 washes plastic free vegan bar for men women paraben free rich,gr um twin,shampoo bar,No match >= threshold
PRD789d7a4f,Pineapple Anti-Dandruff Shampoo Bar - Bain & Savon,Pineapple Anti-Dandruff,Shampoo Bar,,,7.0,GBP,sage folk,pineapple anti dandruff shampoo bar bain savon,pineapple anti dandruff,shampoo bar,No match >= threshold
PRD98c87d3d,Natural Triangle Shampoo Bar,Natural Triangle,Shampoo Bar,,,6.99,GBP,amazon.co.uk - amazon.co.uk-seller,natural triangle shampoo bar,natural triangle,shampoo bar,No match >= threshold
PRD67dd1188,"Suzuki-sasaki Cypress Leaf Shampoo Bar, Polygonum Multiflorum, Usman",Suzuki-sasaki Cypress,Shampoo Bar,,,6.95,GBP,ebay - harrisonmaxx,suzuki sasaki cypress leaf shampoo bar polygonum multiflorum usman,suzuki sasaki cypress,shampoo bar,No match >= threshold
PRD365cc2f5,Curly Hair Shampoo Bar - Almond & Reetha,Curly Hair,Shampoo Bar,80.0,g,7.0,GBP,peace with the wild,curly hair shampoo bar almond reetha,curly hair,shampoo bar,No match >= threshold
PRD8339f4b7,"Solid Shampoo, Onion Rosemary Shampoo Bar, Deep Cleansing & Moisturing, for all Hair Types (3 pc, 1)","Solid Shampoo,",Shampoo Bar,,,9.99,GBP,amazon.co.uk - amazon.co.uk-seller,solid shampoo onion rosemary shampoo bar deep cleansing moisturing for all hair types 3 pc 1 ,solid shampoo ,shampoo bar,No match >= threshold
PRDce480ae0,Dalia Botanique Rose Geranium Conditioning Shampoo Bar,Dalia Botanique,Shampoo Bar,,,10.0,GBP,dalia botanique,dalia botanique rose geranium conditioning shampoo bar,dalia botanique,shampoo bar,No match >= threshold
PRD74b95709,KinKind Give Me Strength Rice Protein Shampoo Bar and Conditioner Bar,KinKind Give,Shampoo Bar,,,14.36,GBP,amazon.co.uk - amazon.co.uk-seller,kinkind give me strength rice protein shampoo bar and conditioner bar,kinkind give,shampoo bar,No match >= threshold
PRDba71f4a9,KinKind Anti Dandruff Shampoo Bar. CLEAR My Head! Anti Dandruff Shampoo for Wom,KinKind Anti,Shampoo Bar,,,7.45,GBP,kinkind,kinkind anti dandruff shampoo bar clear my head anti dandruff shampoo for wom,kinkind anti,shampoo bar,No match >= threshold
PRDbb642fb8,Shampoo Bar – Calendula – Fine Hair - Full Size,Shampoo Bar,Shampoo Bar,60.0,g,7.0,GBP,peace with the wild,shampoo bar calendula fine hair full size,shampoo bar,shampoo bar,No match >= threshold
PRDf41382a6,Shampoo Bar - Lime & Coconut - All Hair Types - Full Size,Shampoo Bar,Shampoo Bar,60.0,g,7.0,GBP,peace with the wild,shampoo bar lime coconut all hair types full size,shampoo bar,shampoo bar,No match >= threshold
PRDc561cff4,Shampoo Bar with Rosemary – Solid Shampoo and Conditioner Bar for Men & Women – Deep Cleansing Hair Soap with Coconut Oil Extracts for Scalp Care,Shampoo Bar,Shampoo Bar,,,5.99,GBP,amazon.co.uk - amazon.co.uk-seller,shampoo bar with rosemary solid shampoo and conditioner bar for men women deep cleansing hair soap with coconut oil extracts for scalp care,shampoo bar,shampoo bar,No match >= threshold
PRD63cbaf21,"Shampoo Bar Castor Oil,Castor Oil Conditioner Bar,Solid Bars Shampoo for Hydration,Strengthening,Nourishing Bars Soap for Hair Growth,Organic Castor",Shampoo Bar,Shampoo Bar,,,3.99,GBP,amazon.co.uk - amazon.co.uk-seller,shampoo bar castor oil castor oil conditioner bar solid bars shampoo for hydration strengthening nourishing bars soap for hair growth organic castor,shampoo bar,shampoo bar,No match >= threshold
PRD94df6e4e,Shampoo Bar,Shampoo Bar,Shampoo Bar,,,4.99,GBP,the suffolk soap co.,shampoo bar,shampoo bar,shampoo bar,No match >= threshold
PRD07b36331,Shampoo Bar Cantankerous Curls,Shampoo Bar,Shampoo Bar,,,7.25,GBP,the dartmoor soap company,shampoo bar cantankerous curls,shampoo bar,shampoo bar,No match >= threshold
PRDde2fa45e,Malva & Lemon Funky Shampoo Bar,Malva,Shampoo Bar,,,8.0,GBP,the green turtle,malva lemon funky shampoo bar,malva,shampoo bar,No match >= threshold
PRD7485bdf4,Bergamot Shampoo Bar,Bergamot Shampoo,Shampoo Bar,,,6.75,GBP,ecco-verde.co.uk,bergamot shampoo bar,bergamot shampoo,shampoo bar,No match >= threshold
PRD3282f2d7,Dr.Organic Coconut and Orange Shampoo and Conditioner Bar,Dr.Organic Coconut,Shampoo Bar,,,9.23,GBP,health plus living,dr organic coconut and orange shampoo and conditioner bar,dr organic coconut,shampoo bar,No match >= threshold
PRDfebbb9a2,Sink Or Swim Bath Bubble And Beyond Shampoo Bar,Sink Or,Shampoo Bar,,,7.84,GBP,amazon.co.uk - amazon.co.uk-seller,sink or swim bath bubble and beyond shampoo bar,sink or,shampoo bar,No match >= threshold
PRDf6184dc0,"Onion Rosemary Shampoo Bar, Reduce Hair loss and Breakage, Deep Cleansing & Moisturing, Improving Scalps and Strengthening Hairs, Suitable for All",Onion Rosemary,Shampoo Bar,,,12.99,GBP,amazon.co.uk - amazon.co.uk-seller,onion rosemary shampoo bar reduce hair loss and breakage deep cleansing moisturing improving scalps and strengthening hairs suitable for all,onion rosemary,shampoo bar,No match >= threshold
PRD80c797f3,"Allbestaye Natural Soap Lavender Shampoo Bar for Hair Regrowth, Anti-dandruff and Anti-itching Bar Soap Organic Conditioner Eco Friendly",Allbestaye Natural,Shampoo Bar,,,4.99,GBP,amazon.co.uk - amazon.co.uk-seller,allbestaye natural soap lavender shampoo bar for hair regrowth anti dandruff and anti itching bar soap organic conditioner eco friendly,allbestaye natural,shampoo bar,No match >= threshold
PRD94c8f3a9,Hair Bars Duo,Hair Bars,Shampoo Bar,,,37.31,GBP,hairlust,hair bars duo,hair bars,shampoo bar,No match >= threshold
PRDc9fd6391,"Citrus Shampoo Bar for Hair - Solid Shampoo Bar with Orange Extract & Coconut Oil - Refreshing, Volumising & Clarifying - For Oily, Normal & Fine Hair",Citrus Shampoo,Shampoo Bar,,,6.99,GBP,amazon.co.uk - amazon.co.uk-seller,citrus shampoo bar for hair solid shampoo bar with orange extract coconut oil refreshing volumising clarifying for oily normal fine hair,citrus shampoo,shampoo bar,No match >= threshold
