product_id,product_name,brand_id,category_id,size_value,size_unit
PRD7371ca8e,Our Natural Shampoo Bar,BRDba7f89ac,CAT4f1e3d60,,
PRDa412e89d,All-Natural Shampoo Bar,BRDc889e80e,CAT4f1e3d60,,
PRDeaaa054c,Herbal Shampoo Bar For Hair Loss | Controls Shedding Dandruff &,BRDf39f899e,CAT4f1e3d60,120.0,g
PRD081c2ecc,"Little Soap Company Solid Shampoo Bar - Deeply Nourishing Orange and Ginger Essential Oils, Natural & Vegan Eco Warrior , LSC 6102",BRDec140568,CAT4f1e3d60,100.0,g
PRDfa4011cb,Lush Angel Hair Shampoo Bar,BRD08f472cd,CAT4f1e3d60,,
PRD44b5e986,Satsuma Individual Shampoo Bar Tin,BRDa36ec034,CAT4f1e3d60,,
PRD514f50e1,Fizzy Orange Enriching Shampoo & Body Bar,BRD4995a927,CAT4f1e3d60,,
PRD4c28ad3e,Ten Thousand Villages Balance Blue Clay Shampoo Bar,BRD3d3bbdef,CAT4f1e3d60,,
PRD345f64e8,Bain & Savon Babassu & Lime Shampoo Bar,BRD6eeb157d,CAT4f1e3d60,,
PRDcd7e9cea,KinKind Shampoo Bar for Coloured & Highlighted Hair,BRDc832dc42,CAT4f1e3d60,,
PRD94b2b6b1,Battle Green Natural Shampoo Bar: Lavender ( Bar) - Yes,BRDe876f4d6,CAT4f1e3d60,55.0,g
PRD353cb57a,Orange Spice Solid Shampoo Bar with Travel Tin,BRD68d47358,CAT4f1e3d60,,
PRD416224d3,KinKind Lavender & Rosemary Oil Shampoo Bar and Conditioner Bar,BRDb46f40e8,CAT4f1e3d60,,
PRD3aea3177,KinKind Coconut Shampoo and Conditioner Bars,BRD4740fe8f,CAT4f1e3d60,,
PRD0ab70cfb,Arista Anti-Dandruff Shampoo Bar,BRD047f5210,CAT4f1e3d60,,
