product_id,product_name,brand_id,category_id,size_value,size_unit,price,currency,retailer_name,product_clean,brand_clean,category_clean,reason_unmatched
PRDfc1928c7,Conditioner Bar Mint,BRD5a93da1d,CAT5a93da1d,,,5.79,GBP,amazon.co.uk - amazon.co.uk-seller,conditioner bar mint,brd5a93da1d,cat5a93da1d,No match >= threshold
PRD1dffa950,Les Panacées Nature's Bouquet Solid Conditioner,BRD1bb73897,CAT5a93da1d,,,7.0,GBP,smallable,les panac es nature s bouquet solid conditioner,brd1bb73897,cat5a93da1d,No match >= threshold
PRD2b0da8b0,Best Shampoo and Conditioner Bars for Sensitive Skin,BRD01ea80ea,CAT5a93da1d,,,15.9,GBP,kinkind,best shampoo and conditioner bars for sensitive skin,brd01ea80ea,cat5a93da1d,No match >= threshold
PRD1d9cd974,Kitsch Tea Tree & Mint Clarifying Solid Conditioner,BRD84858b44,CAT5a93da1d,,,12.0,GBP,beauty bay,kitsch tea tree mint clarifying solid conditioner,brd84858b44,cat5a93da1d,No match >= threshold
PRD5af5c41e,Orange Solid Conditioner Bar,BRD8711d4b3,CAT5a93da1d,,,5.25,GBP,superfly soap,orange solid conditioner bar,brd8711d4b3,cat5a93da1d,No match >= threshold
PRDc3401785,"Ethique Hydrating Solid Conditioner Bar For Dry Hair – Color-Safe, Plastic-Free, Cruelty-Free and Vegan",BRD7d79c41b,CAT5a93da1d,,,29.45,GBP,onbuy.com,ethique hydrating solid conditioner bar for dry hair color safe plastic free cruelty free and vegan,brd7d79c41b,cat5a93da1d,No match >= threshold
PRDa2fc6b3a,HIBAR Curl Conditioner Bar Sulfate Free Conditioner Bar Eco Friendly Conditioner Bar All Natural Hair Care Plastic Free Travel Size Color Safe,BRD9be6a969,CAT5a93da1d,,,25.91,GBP,gosupps beauty,hibar curl conditioner bar sulfate free conditioner bar eco friendly conditioner bar all natural hair care plastic free travel size color safe,brd9be6a969,cat5a93da1d,No match >= threshold
PRDe2369596,Custom Conditioner Bar – Choose Hair Type & Scent | Plastic-Free Eco-Friendly Hair Care,BRD3d313dff,CAT5a93da1d,,,7.5,GBP,riwaya,custom conditioner bar choose hair type scent plastic free eco friendly hair care,brd3d313dff,cat5a93da1d,No match >= threshold
PRD954f0cea,Conditioner bar - The Green Turtle Unscented,BRD1c6763b0,CAT5a93da1d,,,5.25,GBP,the green turtle,conditioner bar the green turtle unscented,brd1c6763b0,cat5a93da1d,No match >= threshold
PRDed7b494b,Bath Bubble and Beyond Damage Repair Conditioner Bar,BRD96823f88,CAT5a93da1d,,,7.1,GBP,ebay - the*gift*pot,bath bubble and beyond damage repair conditioner bar,brd96823f88,cat5a93da1d,No match >= threshold
PRDc3647fd8,CONDITIONER BAR LAVENDER - PURC CONDITIONER BAR LAVENDER CRUELTY FREE VEGAN CONDITIONER BAR,BRD9c9e2256,CAT5a93da1d,,,18.51,GBP,pure-keratin.com,conditioner bar lavender purc conditioner bar lavender cruelty free vegan conditioner bar,brd9c9e2256,cat5a93da1d,No match >= threshold
PRDe378fa9a,The Pink Muff Conditioner Bar,BRD1334cee6,CAT5a93da1d,,,9.95,GBP,not on the high street,the pink muff conditioner bar,brd1334cee6,cat5a93da1d,No match >= threshold
PRDd7dd6249,Natural Handmade Hair Conditioner Bar/eco Friendly/paraben Free/sls,BRDa797411d,CAT5a93da1d,,,4.49,GBP,ebay,natural handmade hair conditioner bar eco friendly paraben free sls,brda797411d,cat5a93da1d,No match >= threshold
PRDb1a89048,Peppermint & Rosemary Natural Hair Conditioner Bar,BRDe1d5029f,CAT5a93da1d,,,25.91,GBP,snapklik.com,peppermint rosemary natural hair conditioner bar,brde1d5029f,cat5a93da1d,No match >= threshold
PRDc4ffe46d,"Rosemary & Biotin Conditioner Bar for Thinning Hair - Volume Conditioner Bar for Strengthening Hair Roots, Hair Thickening & Nourishing and Hydrating",BRD4a60d61e,CAT5a93da1d,,,7.6,GBP,fruugo.co.uk,rosemary biotin conditioner bar for thinning hair volume conditioner bar for strengthening hair roots hair thickening nourishing and hydrating,brd4a60d61e,cat5a93da1d,No match >= threshold
PRD6d3944ed,Tea Tree & Peppermint Conditioner Bar,BRDc4cef4cb,CAT5a93da1d,,,3.5,GBP,soulful soaps,tea tree peppermint conditioner bar,brdc4cef4cb,cat5a93da1d,No match >= threshold
PRDa1005f77,Lemon Solid Conditioner - Hair & Bee Solid Conditioner Bar Conditioner bar in tin,BRD8ac1ed10,CAT5a93da1d,,,7.99,GBP,bee haven bodycare & gifts,lemon solid conditioner hair bee solid conditioner bar conditioner bar in tin,brd8ac1ed10,cat5a93da1d,No match >= threshold
PRDee369425,Donggubat Hair Conditioner Bar,BRDe870ef9b,CAT5a93da1d,100.0,g,7.78,GBP,olive young global,donggubat hair conditioner bar,brde870ef9b,cat5a93da1d,No match >= threshold
PRDb4008766,Abhati Suisse Anamudi Conditioner Bar,BRDb8aecded,CAT5a93da1d,60.0,g,18.27,GBP,blanda beauty,abhati suisse anamudi conditioner bar,brdb8aecded,cat5a93da1d,No match >= threshold
PRDfe490e35,Lime & Coconut Conditioner Bar,BRDfc1cebf0,CAT5a93da1d,,,3.5,GBP,soulful soaps,lime coconut conditioner bar,brdfc1cebf0,cat5a93da1d,No match >= threshold
PRD9dcb8ad0,Morava Conditioner Bar for Curly Hair,BRD30379272,CAT5a93da1d,,,18.5,GBP,snapklik.com,morava conditioner bar for curly hair,brd30379272,cat5a93da1d,No match >= threshold
PRD9d7663dc,Jojoba & Argan Conditioner Bar,BRD026bae58,CAT5a93da1d,,,10.65,GBP,natzen,jojoba argan conditioner bar,brd026bae58,cat5a93da1d,No match >= threshold
PRD50eecff3,Pacific Spirit Conditioner Bar,BRD50aa8eb8,CAT5a93da1d,,,14.8,GBP,snapklik.com,pacific spirit conditioner bar,brd50aa8eb8,cat5a93da1d,No match >= threshold
PRD1b8331c8,Nourish Solid Conditioner Bar - Rosemary,BRD03965c77,CAT5a93da1d,,,8.0,GBP,fern dale handcrafted,nourish solid conditioner bar rosemary,brd03965c77,cat5a93da1d,No match >= threshold
PRD59ad5b5d,B.O.B Bars Over Bottles Solid Conditioner Bar,BRDe321923c,CAT5a93da1d,,,22.2,GBP,snapklik.com,b o b bars over bottles solid conditioner bar,brde321923c,cat5a93da1d,No match >= threshold
PRDda1718fd,Craftery The Natural Spa Lavender and Lime Solid Conditioner,BRD2bd8a513,CAT5a93da1d,,,8.5,GBP,the wee bits,craftery the natural spa lavender and lime solid conditioner,brd2bd8a513,cat5a93da1d,No match >= threshold
PRDfc2db389,Natural Conditioning Bar,BRD2c3047ff,CAT5a93da1d,35.0,g,4.5,GBP,sinceris,natural conditioning bar,brd2c3047ff,cat5a93da1d,No match >= threshold
PRD23f263da,Natural Hair Conditioning Bar – Bergamot,BRD64b88302,CAT5a93da1d,,,4.99,GBP,handmade fever,natural hair conditioning bar bergamot,brd64b88302,cat5a93da1d,No match >= threshold
PRD307ebc59,Alter/Native Coconut & Argan Oil Conditioner Bar,BRD2b7199dc,CAT5a93da1d,,,5.95,GBP,local zero hampshire,alter native coconut argan oil conditioner bar,brd2b7199dc,cat5a93da1d,No match >= threshold
PRD1d6375ad,Open Range Hair Conditioner Bar,BRD55c23942,CAT5a93da1d,,,6.22,GBP,ebay,open range hair conditioner bar,brd55c23942,cat5a93da1d,No match >= threshold
PRD713c4cb5,"Naturel Maintain Conditioner Bar, Conditioner Bar For Hair Growth And Shine, Vegan, Zero Waste, Cruelty Free, Made In USA",BRD78d3349b,CAT5a93da1d,,,18.5,GBP,snapklik.com,naturel maintain conditioner bar conditioner bar for hair growth and shine vegan zero waste cruelty free made in usa,brd78d3349b,cat5a93da1d,No match >= threshold
PRD4e147b1f,ECOAND Silky Vegan Conditioner Bar,BRD243dd400,CAT5a93da1d,,,22.2,GBP,snapklik.com,ecoand silky vegan conditioner bar,brd243dd400,cat5a93da1d,No match >= threshold
PRDfe2171ed,AGRIVO Shampoo And Conditioner Bar - Strengthen & Volumize All Hair Types Anti-Dandruff Shampoo For Women Men Conditioner Bar Natural Ingredients,BRDf93deece,CAT5a93da1d,,,22.2,GBP,snapklik.com,agrivo shampoo and conditioner bar strengthen volumize all hair types anti dandruff shampoo for women men conditioner bar natural ingredients,brdf93deece,cat5a93da1d,No match >= threshold
PRD99f4bf7f,KinKind NOURISH me! Conditioner Bar,BRD6c80a3bd,CAT5a93da1d,40.0,g,31.58,GBP,fruugo.co.uk,kinkind nourish me conditioner bar,brd6c80a3bd,cat5a93da1d,No match >= threshold
PRDb78850ae,"Mini Conditioner Bars, Perfect For Traveling, Scented Smoked Oud",BRDaa424f0b,CAT5a93da1d,,,5.33,GBP,ebay - 050606boom,mini conditioner bars perfect for traveling scented smoked oud,brdaa424f0b,cat5a93da1d,No match >= threshold
PRDa776aba1,"The Earthling Co. Shampoo & Conditioner Bar Set - Promote Hair Growth, Strengthen &",BRDb27b7ec7,CAT5a93da1d,,,35.68,GBP,ubuy,the earthling co shampoo conditioner bar set promote hair growth strengthen ,brdb27b7ec7,cat5a93da1d,No match >= threshold
PRDe98d3e16,B.O.B Oil Control Bundle,BRD7eaeccad,CAT5a93da1d,,,29.61,GBP,snapklik.com,b o b oil control bundle,brd7eaeccad,cat5a93da1d,No match >= threshold
PRD81b4ddce,The conditioner bar. - strawberry,BRDa4704fd3,CAT5a93da1d,,,9.5,GBP,.,the conditioner bar strawberry,brda4704fd3,cat5a93da1d,No match >= threshold
PRDce9b3f2d,The Ordinary Niacinamide 10% + Zinc 1%,BRDb60306d4,CAT722a51fb,,,5.0,GBP,boots.com,the ordinary niacinamide 10 zinc 1 ,brdb60306d4,cat722a51fb,No match >= threshold
PRDce9b3f2d,The Ordinary Niacinamide 10% + Zinc 1%,BRDb60306d4,CAT722a51fb,,,5.0,GBP,amazon.co.uk,the ordinary niacinamide 10 zinc 1 ,brdb60306d4,cat722a51fb,No match >= threshold
PRDc32dd309,The Ordinary Hyaluronic Acid 2% + B5,BRDb60306d4,CAT722a51fb,,,8.8,GBP,boots.com,the ordinary hyaluronic acid 2 b5,brdb60306d4,cat722a51fb,No match >= threshold
PRDe128499b,Balance Active Formula Brightening Serum,BRD39a3f437,CAT722a51fb,,,2.99,GBP,home bargains,balance active formula brightening serum,brd39a3f437,cat722a51fb,No match >= threshold
PRDf4b0965c,CeraVe Resurfacing Retinol Serum,BRDcaf53d2a,CAT722a51fb,,,15.33,GBP,amazon.co.uk,cerave resurfacing retinol serum,brdcaf53d2a,cat722a51fb,No match >= threshold
PRD072c5411,NIVEA Derma Skin Clear Serum,BRDf224790c,CAT722a51fb,,,10.0,GBP,waitrose & partners,nivea derma skin clear serum,brdf224790c,cat722a51fb,No match >= threshold
PRD072c5411,NIVEA Derma Skin Clear Serum,BRDf224790c,CAT722a51fb,,,5.0,GBP,waitrose & partners,nivea derma skin clear serum,brdf224790c,cat722a51fb,No match >= threshold
PRD1b1f0c45,Estee Lauder Advanced Night Repair Serum Synchronized Multi-Recovery Complex,BRD4a2d1f22,CAT722a51fb,,,65.0,GBP,boots.com,estee lauder advanced night repair serum synchronized multi recovery complex,brd4a2d1f22,cat722a51fb,No match >= threshold
PRDb107d700,E45 Face Hydrating Serum,BRD170ad46c,CAT722a51fb,30.0,ml,11.32,GBP,superdrug.com,e45 face hydrating serum,brd170ad46c,cat722a51fb,No match >= threshold
PRDfce740e3,CeraVe Hydrating Hyaluronic Acid Serum,BRDcb138aa0,CAT722a51fb,,,18.4,GBP,boots.com,cerave hydrating hyaluronic acid serum,brdcb138aa0,cat722a51fb,No match >= threshold
PRDfce740e3,CeraVe Hydrating Hyaluronic Acid Serum,BRDcb138aa0,CAT722a51fb,,,15.33,GBP,amazon.co.uk,cerave hydrating hyaluronic acid serum,brdcb138aa0,cat722a51fb,No match >= threshold
PRDf525261a,Q+A Peptide Facial Serum,BRDe5f9c4bb,CAT722a51fb,,,9.25,GBP,sephora uk,q a peptide facial serum,brde5f9c4bb,cat722a51fb,No match >= threshold
PRD13bb90a1,Garnier Brightening Serum,BRD162d58fc,CAT722a51fb,30.0,ml,14.0,GBP,tesco,garnier brightening serum,brd162d58fc,cat722a51fb,No match >= threshold
PRD13bb90a1,Garnier Brightening Serum,BRD162d58fc,CAT722a51fb,30.0,ml,14.0,GBP,tesco,garnier brightening serum,brd162d58fc,cat722a51fb,No match >= threshold
PRD70e513a9,Balance Me Repair Serum,BRD8e4378ec,CAT722a51fb,,,39.0,GBP,waitrose & partners,balance me repair serum,brd8e4378ec,cat722a51fb,No match >= threshold
PRDf0be21d5,L'Oreal Paris Age Perfect Cell Renew Midnight Serum,BRD2d6145f0,CAT722a51fb,,,30.0,GBP,tesco,l oreal paris age perfect cell renew midnight serum,brd2d6145f0,cat722a51fb,No match >= threshold
PRDb4f21699,Anua Niacinamide Dark Spot Correcting Serum,BRDf1b28936,CAT722a51fb,,,17.6,GBP,boots.com,anua niacinamide dark spot correcting serum,brdf1b28936,cat722a51fb,No match >= threshold
PRD943f343b,The INKEY List Serums Ectoin Hydro-Barrier Serum,BRD348d9ff9,CAT722a51fb,,,6.4,GBP,amazon.co.uk,the inkey list serums ectoin hydro barrier serum,brd348d9ff9,cat722a51fb,No match >= threshold
PRDaa61c7c6,Clarins Double Serum,BRD90670411,CAT722a51fb,,,55.25,GBP,boots.com,clarins double serum,brd90670411,cat722a51fb,No match >= threshold
PRDb69ee27d,BYOMA Phyto-Mucin Glow Serum,BRD22b07d1e,CAT722a51fb,40.0,ml,11.99,GBP,amazon.co.uk,byoma phyto mucin glow serum,brd22b07d1e,cat722a51fb,No match >= threshold
PRD070f1885,Purito Timeless Bloom Bakuchiol Serum,BRD8ff9cde1,CAT722a51fb,,,10.8,GBP,stylevana uk,purito timeless bloom bakuchiol serum,brd8ff9cde1,cat722a51fb,No match >= threshold
PRD329858b7,Dr Althea Vitamin C Boosting Serum,BRDd8327a0a,CAT722a51fb,,,12.71,GBP,justmylook,dr althea vitamin c boosting serum,brdd8327a0a,cat722a51fb,No match >= threshold
PRDd593b7b2,Byoma Hydrating Serum,BRD3d853896,CAT722a51fb,,,10.39,GBP,boots.com,byoma hydrating serum,brd3d853896,cat722a51fb,No match >= threshold
PRD8492a9a9,Holland & Barrett Serum,BRD67eb2b8d,CAT722a51fb,,,12.0,GBP,holland & barrett,holland barrett serum,brd67eb2b8d,cat722a51fb,No match >= threshold
PRD0698facd,Neutrogena Hydro Boost Hyaluronic Acid Concentrated Serum,BRDeefe82ad,CAT722a51fb,,,9.44,GBP,amazon.co.uk - amazon.co.uk-seller,neutrogena hydro boost hyaluronic acid concentrated serum,brdeefe82ad,cat722a51fb,No match >= threshold
PRDc0325146,Skin So Bright! Serum,BRD1f89fc3d,CAT722a51fb,,,3.59,GBP,wilko,skin so bright serum,brd1f89fc3d,cat722a51fb,No match >= threshold
PRD2ba82edf,Lancôme Génifique Ultimate Serum,BRD32914710,CAT722a51fb,,,132.0,GBP,boots.com,lanc me g nifique ultimate serum,brd32914710,cat722a51fb,No match >= threshold
PRD2fcfadf1,Simple Booster Serum 10% Vitamin C+E+F,BRDeda055ab,CAT722a51fb,,,9.99,GBP,superdrug.com,simple booster serum 10 vitamin c e f,brdeda055ab,cat722a51fb,No match >= threshold
PRDf7e3df07,Fenty Skin Dew N Plump Hydrating Nectar Glow Serum,BRD23a94b5b,CAT722a51fb,,,38.0,GBP,fenty beauty uk,fenty skin dew n plump hydrating nectar glow serum,brd23a94b5b,cat722a51fb,No match >= threshold
PRD6a12ccf4,Boots Glow Dewy Facial Serum,BRD9960b29a,CAT722a51fb,,,4.0,GBP,boots.com,boots glow dewy facial serum,brd9960b29a,cat722a51fb,No match >= threshold
PRD8735fe9a,Q+A Hyaluronic Acid Facial Serum,BRD2ccb18e9,CAT722a51fb,,,6.95,GBP,holland & barrett,q a hyaluronic acid facial serum,brd2ccb18e9,cat722a51fb,No match >= threshold
PRDaf55914e,Q+A Zinc PCA Facial Serum,BRD365a5868,CAT722a51fb,,,9.0,GBP,amazon.co.uk - amazon.co.uk-seller,q a zinc pca facial serum,brd365a5868,cat722a51fb,No match >= threshold
PRDd1d3d1a6,Ole Henriksen Truth Serum,BRDb7139e52,CAT722a51fb,,,37.6,GBP,boots.com,ole henriksen truth serum,brdb7139e52,cat722a51fb,No match >= threshold
PRDcd662baf,The Ordinary GF 15% Solution,BRDb60306d4,CAT722a51fb,,,13.5,GBP,the ordinary,the ordinary gf 15 solution,brdb60306d4,cat722a51fb,No match >= threshold
PRD644f63a1,Q+A Brightening Serum,BRD1e657213,CAT722a51fb,,,9.25,GBP,sephora uk,q a brightening serum,brd1e657213,cat722a51fb,No match >= threshold
PRD9c4343cd,The Ordinary Multi-Peptide + HA Serum,BRDb60306d4,CAT722a51fb,,,15.9,GBP,amazon.co.uk,the ordinary multi peptide ha serum,brdb60306d4,cat722a51fb,No match >= threshold
PRD3d881715,Liz Earle Restore & Glow Instant Radiance Serum,BRDdec588c4,CAT722a51fb,,,32.0,GBP,liz earle,liz earle restore glow instant radiance serum,brddec588c4,cat722a51fb,No match >= threshold
PRDb0ac7648,Miracle Serum Revolution Pro,BRD62513a05,CAT722a51fb,,,9.99,GBP,superdrug.com,miracle serum revolution pro,brd62513a05,cat722a51fb,No match >= threshold
PRD106fffc7,e.l.f. SKIN Holy Hydration! Triple Bounce Serum,,CAT722a51fb,,,10.4,GBP,boots.com,e l f skin holy hydration triple bounce serum,none,cat722a51fb,No match >= threshold
PRD015fedbc,The Ordinary Matrixyl 10% + HA,BRDb60306d4,CAT722a51fb,,,10.4,GBP,the ordinary,the ordinary matrixyl 10 ha,brdb60306d4,cat722a51fb,No match >= threshold
PRD11d4471b,Garnier SkinActive Hyaluronic Aloe Replumping Super Serum,BRD162d58fc,CAT722a51fb,,,11.19,GBP,boots.com,garnier skinactive hyaluronic aloe replumping super serum,brd162d58fc,cat722a51fb,No match >= threshold
PRDe8aa4e01,Ole Henriksen Double Rewind Pro-Grade Retinol Serum,BRDb7139e52,CAT722a51fb,,,47.2,GBP,boots.com,ole henriksen double rewind pro grade retinol serum,brdb7139e52,cat722a51fb,No match >= threshold
PRD435a767f,SKIN1004 Madagascar Centella Ampoule,BRDafea10d9,CAT722a51fb,,,17.69,GBP,amazon.co.uk - amazon.co.uk-seller,skin1004 madagascar centella ampoule,brdafea10d9,cat722a51fb,No match >= threshold
PRD4548c2a2,Early Defence Glow Activating Serum,BRDc705c8c7,CAT722a51fb,,,17.95,GBP,boots.com,early defence glow activating serum,brdc705c8c7,cat722a51fb,No match >= threshold
PRDe9675f74,Drunk Elephant B-Hydra Intensive Hydration Serum,BRD4b9060c9,CAT722a51fb,,,36.8,GBP,boots.com,drunk elephant b hydra intensive hydration serum,brd4b9060c9,cat722a51fb,No match >= threshold
PRDfd5e2031,Kiehl's Midnight Recovery Concentrate,BRD357c6742,CAT722a51fb,,,52.8,GBP,boots.com,kiehl s midnight recovery concentrate,brd357c6742,cat722a51fb,No match >= threshold
PRD8616dcb7,Vichy Liftactiv Supreme Vitamin C Serum,BRDb47d5418,CAT722a51fb,,,15.99,GBP,ebay - omg-bargains,vichy liftactiv supreme vitamin c serum,brdb47d5418,cat722a51fb,No match >= threshold
PRDc85e442e,E.l.f. Holy Hydration! Thirst Burst Drops,BRD1d1d4ff7,CAT722a51fb,,,10.4,GBP,boots.com,e l f holy hydration thirst burst drops,brd1d1d4ff7,cat722a51fb,No match >= threshold
PRD8ed54a12,The Ordinary Multi-Antioxidant Radiance Serum,BRDb60306d4,CAT722a51fb,,,14.2,GBP,boots.com,the ordinary multi antioxidant radiance serum,brdb60306d4,cat722a51fb,No match >= threshold
PRDc054ffcc,NIVEA Cellular Epigenetics Age Rewind Face Serum with Epicelline,BRD9dfb3177,CAT722a51fb,,,13.99,GBP,boots.com,nivea cellular epigenetics age rewind face serum with epicelline,brd9dfb3177,cat722a51fb,No match >= threshold
PRD5eb0fa2b,The Ordinary Argireline Solution,BRDb60306d4,CAT722a51fb,,,9.2,GBP,boots.com,the ordinary argireline solution,brdb60306d4,cat722a51fb,No match >= threshold
PRDcc68fe4e,Garnier Bright Complete Serum,BRD162d58fc,CAT722a51fb,,,9.32,GBP,amazon.co.uk,garnier bright complete serum,brd162d58fc,cat722a51fb,No match >= threshold
PRDf12cdba9,Anua PDRN Hyaluronic Acid Capsule 100 Serum,BRD08cf63e2,CAT722a51fb,,,16.0,GBP,boots.com,anua pdrn hyaluronic acid capsule 100 serum,brd08cf63e2,cat722a51fb,No match >= threshold
PRD361182aa,Origins Ginzing Into The Glow Brightening Serum,BRD79bcf9dd,CAT722a51fb,,,35.2,GBP,boots.com,origins ginzing into the glow brightening serum,brd79bcf9dd,cat722a51fb,No match >= threshold
PRD4943cccd,LANCÔME Rénergie H.C.F Triple Serum,BRD91d1dabb,CAT722a51fb,,,84.0,GBP,boots.com,lanc me r nergie h c f triple serum,brd91d1dabb,cat722a51fb,No match >= threshold
PRD38f29d01,Aveeno Age Renewal Serum,BRDe0203fb3,CAT722a51fb,,,19.99,GBP,boots.com,aveeno age renewal serum,brde0203fb3,cat722a51fb,No match >= threshold
PRD1809e065,L'Oréal Paris Revitalift Clinical 12% Pure Vitamin C Brightening Serum for Face,BRDe6496b79,CAT722a51fb,,,12.79,GBP,boots.com,l or al paris revitalift clinical 12 pure vitamin c brightening serum for face,brde6496b79,cat722a51fb,No match >= threshold
PRD3c9febf7,Clinique Even Better Clinical Dark Spot Clearing Serum,BRD5fc1417e,CAT722a51fb,,,67.15,GBP,boots.com,clinique even better clinical dark spot clearing serum,brd5fc1417e,cat722a51fb,No match >= threshold
PRD078ac7e9,The INKEY List 360 Skin Clearing Serum,BRD348d9ff9,CAT722a51fb,,,11.52,GBP,boots.com,the inkey list 360 skin clearing serum,brd348d9ff9,cat722a51fb,No match >= threshold
PRD15e39da2,The INKEY List Exosome Hydro-Glow Complex,BRD348d9ff9,CAT722a51fb,,,12.8,GBP,boots.com,the inkey list exosome hydro glow complex,brd348d9ff9,cat722a51fb,No match >= threshold
PRD9f209bc8,Ole Henriksen Banana Bright Vitamin C Serum,BRDb7139e52,CAT722a51fb,7.0,ml,47.2,GBP,boots.com,ole henriksen banana bright vitamin c serum,brdb7139e52,cat722a51fb,No match >= threshold
PRD22229f3c,Debenhams Vitamin C Night Serum,BRDa99c9bae,CAT722a51fb,,,11.99,GBP,boots.com,debenhams vitamin c night serum,brda99c9bae,cat722a51fb,No match >= threshold
PRDedd5deed,L'Oréal Paris Revitalift Laser Tri-Peptides Age-Correcting Serum,BRDe6496b79,CAT722a51fb,,,25.59,GBP,boots.com,l or al paris revitalift laser tri peptides age correcting serum,brde6496b79,cat722a51fb,No match >= threshold
PRDaae6fd55,AURA Face Serum - Smoothing,BRD1862c8a7,CAT722a51fb,100.0,ml,2.49,GBP,home bargains,aura face serum smoothing,brd1862c8a7,cat722a51fb,No match >= threshold
PRDd7b369b6,The INKEY List Niacinamide Serum,BRD348d9ff9,CAT722a51fb,30.0,ml,6.4,GBP,boots.com,the inkey list niacinamide serum,brd348d9ff9,cat722a51fb,No match >= threshold
PRDfeaba7d8,Drunk Elephant Amino Rain Glasswater Serum,BRD4b9060c9,CAT722a51fb,,,49.0,GBP,boots.com,drunk elephant amino rain glasswater serum,brd4b9060c9,cat722a51fb,No match >= threshold
PRDde8d7b16,Revolution Skin Dewy Drench 2% Hyaluronic Acid Hydrating Serum,BRD0ac156b0,CAT722a51fb,,,6.4,GBP,boots.com,revolution skin dewy drench 2 hyaluronic acid hydrating serum,brd0ac156b0,cat722a51fb,No match >= threshold
PRD3846f672,No7 Protect Perfect Intense Advanced Serum,BRD84bfbc5b,CAT722a51fb,,,40.45,GBP,boots.com,no7 protect perfect intense advanced serum,brd84bfbc5b,cat722a51fb,No match >= threshold
PRDf98e3ee5,Aveeno Calm Restore Triple Oat Serum,BRDb6a9d3f4,CAT722a51fb,,,11.19,GBP,boots.com,aveeno calm restore triple oat serum,brdb6a9d3f4,cat722a51fb,No match >= threshold
PRD9c9abdcf,The Ordinary Granactive Retinoid 2% Emulsion,BRDb60306d4,CAT722a51fb,30.0,ml,11.0,GBP,boots.com,the ordinary granactive retinoid 2 emulsion,brdb60306d4,cat722a51fb,No match >= threshold
PRD4c7c6368,The Ordinary Salicylic Acid 2% Solution,BRDb60306d4,CAT722a51fb,,,6.1,GBP,amazon.co.uk,the ordinary salicylic acid 2 solution,brdb60306d4,cat722a51fb,No match >= threshold
PRDb1aa604c,The INKEY List Retinol Serum,BRD348d9ff9,CAT722a51fb,,,11.2,GBP,boots.com,the inkey list retinol serum,brd348d9ff9,cat722a51fb,No match >= threshold
PRDcf1de209,The Inkey List Collagen Peptide Serum,BRD2811ab92,CAT722a51fb,30.0,ml,12.0,GBP,boots.com,the inkey list collagen peptide serum,brd2811ab92,cat722a51fb,No match >= threshold
PRDd9120eec,Bioderma Pigmentbio C-Concentrate Face Serum,BRDab7ed224,CAT722a51fb,,,22.4,GBP,boots.com,bioderma pigmentbio c concentrate face serum,brdab7ed224,cat722a51fb,No match >= threshold
PRD527c63f1,Revolution Skincare C The Glow Brightening Serum,BRD95ff2831,CAT722a51fb,,,8.0,GBP,boots.com,revolution skincare c the glow brightening serum,brd95ff2831,cat722a51fb,No match >= threshold
PRD1a20adc3,Polyglutamic Acid Serum The INKEY List,BRDb752db6a,CAT722a51fb,,,12.0,GBP,boots.com,polyglutamic acid serum the inkey list,brdb752db6a,cat722a51fb,No match >= threshold
PRD3a4d51fd,Minimalist Multi-Peptides 10% Face Serum,BRDce783d67,CAT722a51fb,,,11.05,GBP,justmylook,minimalist multi peptides 10 face serum,brdce783d67,cat722a51fb,No match >= threshold
PRD61b33931,Dermatica Retinal Serum Level 1,BRDae3ecbe7,CAT722a51fb,,,30.0,GBP,dermatica,dermatica retinal serum level 1,brdae3ecbe7,cat722a51fb,No match >= threshold
PRD4b0bfc01,Face Facts Ceramide Facial Serum,BRD17a4bdf6,CAT722a51fb,,,3.99,GBP,face facts,face facts ceramide facial serum,brd17a4bdf6,cat722a51fb,No match >= threshold
PRDb2e4bfa8,Tinted Serum with Aloe Vera,BRDbf6abe5d,CAT722a51fb,,,34.5,GBP,typology,tinted serum with aloe vera,brdbf6abe5d,cat722a51fb,No match >= threshold
PRDf6830cac,SUPERDRUG Vitamin C Booster Travel Mini,BRD44a8ccbf,CAT722a51fb,,,3.0,GBP,superdrug.com,superdrug vitamin c booster travel mini,brd44a8ccbf,cat722a51fb,No match >= threshold
PRDf7db823d,Rituals The Ritual of Namaste Serum,BRDf8e5c16f,CAT722a51fb,,,22.9,GBP,rituals,rituals the ritual of namaste serum,brdf8e5c16f,cat722a51fb,No match >= threshold
PRDa1a0cdec,Boots Cetaphil Healthy Radiance Brightening Serum,BRDed6dc9e9,CAT722a51fb,,,24.0,GBP,debenhams,boots cetaphil healthy radiance brightening serum,brded6dc9e9,cat722a51fb,No match >= threshold
PRD6b21b14b,M.A.C Mini Hyper Real Serumizer,BRD0d9e1848,CAT722a51fb,,,25.6,GBP,debenhams,m a c mini hyper real serumizer,brd0d9e1848,cat722a51fb,No match >= threshold
PRD864af884,COSRX The 6 Peptide Skin Booster Serum,BRDfc1347e9,CAT722a51fb,,,13.56,GBP,justmylook,cosrx the 6 peptide skin booster serum,brdfc1347e9,cat722a51fb,No match >= threshold
PRDc3a108f2,Carbon Theory Re- Surfacing Day Serum,BRDbd08839f,CAT722a51fb,,,9.99,GBP,carbon theory,carbon theory re surfacing day serum,brdbd08839f,cat722a51fb,No match >= threshold
PRD9cc0bf37,Neve's Bees Unfragranced Daily Face Serum,BRD05986baf,CAT722a51fb,,,24.0,GBP,neve's bees,neve s bees unfragranced daily face serum,brd05986baf,cat722a51fb,No match >= threshold
